s2_id,title,authors,abstract,publication_type,venue,date,year,is_open_access,open_access_pdf,s2_url,citations,field_of_study,query_source,pipeline_stages,topics,subject_areas,modalities,languages_supported,models_released,model_sizes,research_focus,contribution_type,relevance_score,relevance_reasoning,keywords
8cfdefa85f3efcabc3f64f27f3b6bc8d284161dd,Ultra-FineWeb: Efficient Data Filtering and Verification for High-Quality LLM Training Data,"['Yudong Wang', 'Zixuan Fu', 'Jie Cai', 'Peijun Tang', 'Hongya Lyu', 'Yewei Fang', 'Zhi Zheng', 'Jie Zhou', 'Guoyang Zeng', 'Chaojun Xiao', 'Xu Han', 'Zhiyuan Liu']","Data quality has become a key factor in enhancing model performance with the rapid development of large language models (LLMs). Model-driven data filtering has increasingly become a primary approach for acquiring high-quality data. However, it still faces two main challenges: (1) the lack of an efficient data verification strategy makes it difficult to provide timely feedback on data quality; and (2) the selection of seed data for training classifiers lacks clear criteria and relies heavily on human expertise, introducing a degree of subjectivity. To address the first challenge, we introduce an efficient verification strategy that enables rapid evaluation of the impact of data on LLM training with minimal computational cost. To tackle the second challenge, we build upon the assumption that high-quality seed data is beneficial for LLM training, and by integrating the proposed verification strategy, we optimize the selection of positive and negative samples and propose an efficient data filtering pipeline. This pipeline not only improves filtering efficiency, classifier quality, and robustness, but also significantly reduces experimental and inference costs. In addition, to efficiently filter high-quality data, we employ a lightweight classifier based on fastText, and successfully apply the filtering pipeline to two widely-used pre-training corpora, FineWeb and Chinese FineWeb datasets, resulting in the creation of the higher-quality Ultra-FineWeb dataset. Ultra-FineWeb contains approximately 1 trillion English tokens and 120 billion Chinese tokens. Empirical results demonstrate that the LLMs trained on Ultra-FineWeb exhibit significant performance improvements across multiple benchmark tasks, validating the effectiveness of our pipeline in enhancing both data quality and training efficiency.",['JournalArticle'],arXiv.org,2025-05-08,2025,False,,https://www.semanticscholar.org/paper/8cfdefa85f3efcabc3f64f27f3b6bc8d284161dd,21,"['Computer Science', 'Computer Science']",efficient,"['Data Collection', 'Pretraining']","['Data-Efficient Training', 'Machine Translation', 'Language Modeling', 'Efficient Architectures']","['Multilingualism and Cross-Lingual NLP', 'Language Modeling', 'Efficient Methods']",['Text'],"['en', 'zh']",[],[],Efficiency,"['Method', 'Resource']",3,"The paper focuses on improving efficiency in data filtering and verification to enhance LLM training, specifically producing a large, high-quality dataset in English and Chinese. While it addresses data quality and training efficiency for multilingual corpora, it does not explicitly target edge deployment or extreme resource constraints typical of 'last mile' NLP scenarios.","['Ultra-FineWeb', 'data filtering', 'data verification', 'LLM training', 'pre-training corpus', 'FineWeb', 'Chinese FineWeb', 'fastText', 'lightweight classifier', 'data quality', 'training efficiency', 'large language models', 'high-quality dataset', 'English', 'Chinese']"
8eb74f94e98006dfce35b8a5de5b6b3cd629efc2,"iNLPSuite: Monolingual Corpora, Evaluation Benchmarks and Pre-trained Multilingual Language Models for Indian Languages","['Divyanshu Kakwani', 'Anoop Kunchukuttan', 'S. Golla', 'C. GokulN.', 'Avik Bhattacharyya', 'Mitesh M. Khapra', 'Pratyush Kumar']",,"['JournalArticle', 'Conference']",Conference on Empirical Methods in Natural Language Processing,,2020,False,,https://www.semanticscholar.org/paper/8eb74f94e98006dfce35b8a5de5b6b3cd629efc2,354,"['Computer Science', 'Linguistics', 'Computer Science']",multilingual,"['Data Collection', 'Pretraining', 'Evaluation']","['Multilingual Pretraining', 'Benchmark and Evaluation', 'Data-Efficient Training']","['Multilingualism and Cross-Lingual NLP', 'Resources and Evaluation']",['Text'],['multilingual'],['iNLPSuite Multilingual Language Models'],[],Multilinguality,"['Resource', 'Evaluation']",3,"The paper provides multilingual pre-trained language models and related resources for Indian languages, enabling broader language coverage. However, there is no explicit focus or mention of efficiency or edge-device deployment in the abstract, limiting direct relevance to the combined multilinguality and efficiency challenges of the last mile of NLP.","['iNLPSuite', 'Indian languages', 'monolingual corpora', 'evaluation benchmarks', 'pretrained language models', 'multilingual pretraining', 'resource creation', 'language models', 'benchmark datasets']"
8f3d959238e67bf6b9bc9818025d0d2e403e478f,DuoAttention: Efficient Long-Context LLM Inference with Retrieval and Streaming Heads,"['Guangxuan Xiao', 'Jiaming Tang', 'Jingwei Zuo', 'Junxian Guo', 'Shang Yang', 'Haotian Tang', 'Yao Fu', 'Song Han']","Deploying long-context large language models (LLMs) is essential but poses significant computational and memory challenges. Caching all Key and Value (KV) states across all attention heads consumes substantial memory. Existing KV cache pruning methods either damage the long-context capabilities of LLMs or offer only limited efficiency improvements. In this paper, we identify that only a fraction of attention heads, a.k.a, Retrieval Heads, are critical for processing long contexts and require full attention across all tokens. In contrast, all other heads, which primarily focus on recent tokens and attention sinks--referred to as Streaming Heads--do not require full attention. Based on this insight, we introduce DuoAttention, a framework that only applies a full KV cache to retrieval heads while using a light-weight, constant-length KV cache for streaming heads, which reduces both LLM's decoding and pre-filling memory and latency without compromising its long-context abilities. DuoAttention uses a lightweight, optimization-based algorithm with synthetic data to identify retrieval heads accurately. Our method significantly reduces long-context inference memory by up to 2.55x for MHA and 1.67x for GQA models while speeding up decoding by up to 2.18x and 1.50x and accelerating pre-filling by up to 1.73x and 1.63x for MHA and GQA models, respectively, with minimal accuracy loss compared to full attention. Notably, combined with quantization, DuoAttention enables Llama-3-8B decoding with 3.3 million context length on a single A100 GPU. Code is provided in https://github.com/mit-han-lab/duo-attention.",['JournalArticle'],International Conference on Learning Representations,2024-10-14,2024,False,,https://www.semanticscholar.org/paper/8f3d959238e67bf6b9bc9818025d0d2e403e478f,194,"['Computer Science', 'Computer Science']",efficient,['Inference'],"['Efficient Architectures', 'Model Compression', 'Quantization']",['Efficient Methods'],['Text'],['multilingual'],[],[],Efficiency,"['Method', 'Technique']",4,"The paper directly addresses inference efficiency for long-context large language models, proposing a method that reduces memory and latency significantly while maintaining performance. Although not specific to multilingual models, the focus on large LLMs with very long context windows can impact multilingual applications. The efficiency gains at inference are highly relevant for deploying LLMs on constrained hardware, which aligns with the challenges of edge deployment in multilingual settings, thus making it very relevant to the 'last mile of NLP'.","['DuoAttention', 'long-context LLM inference', 'retrieval heads', 'streaming heads', 'KV cache pruning', 'memory reduction', 'latency reduction', 'multi-head attention', 'MHA', 'grouped-query attention', 'GQA', 'quantization', 'Llama-3-8B', 'synthetic data', 'optimization algorithm', 'efficient decoding', 'pre-filling acceleration']"
8f9c84c4c80f972e2be5e92590827914ffb68958,SLAM: Towards Efficient Multilingual Reasoning via Selective Language Alignment,"['Yuchun Fan', 'Yongyu Mu', 'Yilin Wang', 'Lei Huang', 'Junhao Ruan', 'Bei Li', 'Tong Xiao', 'Shujian Huang', 'Xiaocheng Feng', 'Jingbo Zhu']","Despite the significant improvements achieved by large language models (LLMs) in English reasoning tasks, these models continue to struggle with multilingual reasoning. Recent studies leverage a full-parameter and two-stage training paradigm to teach models to first understand non-English questions and then reason. However, this method suffers from both substantial computational resource computing and catastrophic forgetting. The fundamental cause is that, with the primary goal of enhancing multilingual comprehension, an excessive number of irrelevant layers and parameters are tuned during the first stage. Given our findings that the representation learning of languages is merely conducted in lower-level layers, we propose an efficient multilingual reasoning alignment approach that precisely identifies and fine-tunes the layers responsible for handling multilingualism. Experimental results show that our method, SLAM, only tunes 6 layers' feed-forward sub-layers including 6.5-8% of all parameters within 7B and 13B LLMs, achieving superior average performance than all strong baselines across 10 languages. Meanwhile, SLAM only involves one training stage, reducing training time by 4.1-11.9 compared to the two-stage method.","['JournalArticle', 'Conference']",International Conference on Computational Linguistics,2025-01-07,2025,False,,https://www.semanticscholar.org/paper/8f9c84c4c80f972e2be5e92590827914ffb68958,21,"['Computer Science', 'Computer Science', 'Linguistics']",multilingual,['Post-training'],"['Parameter-Efficient Fine-Tuning', 'Multilingual Pretraining', 'Efficient Architectures']","['Multilingualism and Cross-Lingual NLP', 'Efficient Methods']",['Text'],['multilingual'],[],[],Both,"['Method', 'Technique']",4,"The paper explicitly targets the challenge of efficient multilingual reasoning by fine-tuning only selective layers to support multiple languages with a reduced training cost, thus addressing both multilinguality and efficiency relevant for edge or resource-constrained scenarios.","['SLAM', 'selective language alignment', 'multilingual reasoning', 'parameter-efficient fine-tuning', 'large language models', 'LLMs', 'feed-forward sub-layers', 'efficient multilingual models', 'multilingual comprehension', 'fine-tuning layers', '7B models', '13B models', 'two-stage training', 'catastrophic forgetting', 'training time reduction']"
8fbf2eb4587b5c271979c3f96eee1b109496143e,QuIP#: Even Better LLM Quantization with Hadamard Incoherence and Lattice Codebooks,"['Albert Tseng', 'Jerry Chee', 'Qingyao Sun', 'V. Kuleshov', 'Christopher De Sa']","Post-training quantization (PTQ) reduces the memory footprint of LLMs by quantizing their weights to low-precision. In this work, we introduce QuIP#, a weight-only PTQ method that achieves state-of-the-art results in extreme compression regimes (≤ 4 bits per weight) using three novel techniques. First, QuIP# improves QuIP's (Chee et al., 2023) incoherence processing by using the randomized Hadamard transform, which is faster and has better theoretical properties. Second, QuIP# uses vector quantization to take advantage of the ball-shaped sub-Gaussian distribution that incoherent weights possess: specifically, we introduce a set of hardware-efficient codebooks based on the highly symmetric E 8 lattice, which achieves the optimal 8-dimension unit ball packing. Third, QuIP# uses fine-tuning to improve fidelity to the original model. Our experiments show that QuIP# outperforms existing PTQ methods, enables new behaviors in PTQ scaling, and supports fast inference. Our code can be found at https://github.com/Cornell-RelaxML/quip-sharp.","['JournalArticle', 'Conference']",International Conference on Machine Learning,2024-02-06,2024,False,,https://www.semanticscholar.org/paper/8fbf2eb4587b5c271979c3f96eee1b109496143e,260,"['Medicine', 'Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference']","['Quantization', 'Model Compression', 'Efficient Architectures']",['Efficient Methods'],['Text'],[],[],[],Efficiency,"['Method', 'Technique', 'Evaluation']",4,"The paper proposes advanced quantization methods for large language models to improve memory efficiency and inference speed, which directly contributes to deploying multilingual LLMs on resource-constrained devices. While not explicitly addressing multilinguality, the method's generic applicability to LLMs makes it highly relevant for the intersection of multilinguality and efficiency in edge deployment.","['QuIP#', 'post-training quantization', 'PTQ', 'Hadamard transform', 'randomized Hadamard', 'vector quantization', 'E8 lattice codebooks', 'model compression', 'weight quantization', 'large language models', 'LLM', 'fine-tuning', 'extreme compression', 'low-precision weights', 'efficient inference']"
8fd462f6248d5e3f1b6602697c09489086b5655f,Distilling Reasoning Capabilities into Smaller Language Models,"['Kumar Shridhar', 'Alessandro Stolfo', 'Mrinmaya Sachan']","Step-by-step reasoning approaches like chain of thought (CoT) have proved to be very effective in inducing reasoning capabilities in large language models. However, the success of the CoT approach is fundamentally tied to the model size, and billion parameter-scale models are often needed to get CoT to work. In this paper, we propose a knowledge distillation approach that leverages the step-by-step CoT reasoning capabilities of larger models and distills these abilities into smaller models. In this work, we propose an alternative reasoning scheme, Socratic CoT, that learns a decomposition of the original problem into a sequence of subproblems and uses it to guide the intermediate reasoning steps. We use Socratic CoT to train a combination of two small distilled models: a problem decomposer and a subproblem solver. In practice, given a new problem, the two distilled models work in sync to decompose and solve complex problems. On multiple reasoning datasets (GSM8K, StrategyQA, and SVAMP), our proposed distillation strategies boosts the performance of smaller models over 70% compared to the baselines. Finally, we investigate when Socratic CoT is an effective alternative to CoT, demonstrating cases where a much smaller model (GPT-2 large) can outperform a 10X larger model (GPT-3 6B). Our code is available here: https://github.com/kumar-shridhar/Distiiling-LM","['JournalArticle', 'Conference']",Annual Meeting of the Association for Computational Linguistics,2022-12-01,2022,True,https://aclanthology.org/2023.findings-acl.441.pdf,https://www.semanticscholar.org/paper/8fd462f6248d5e3f1b6602697c09489086b5655f,234,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Evaluation']","['Knowledge Distillation', 'Model Compression', 'Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Question Answering']",['Language Modeling'],['Text'],['en'],[],[],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper focuses on improving reasoning capabilities in smaller language models via knowledge distillation, enhancing efficiency particularly in smaller models. However, it addresses only English and does not explicitly target multilinguality or edge deployment scenarios.","['Chain of Thought', 'CoT', 'Socratic CoT', 'Knowledge Distillation', 'Smaller Language Models', 'Model Compression', 'Reasoning Datasets', 'GSM8K', 'StrategyQA', 'SVAMP', 'Problem Decomposition', 'Subproblem Solver', 'GPT-2', 'GPT-3']"
90027ca7802645671a69b00b65e1fa94e6b63544,ReWOO: Decoupling Reasoning from Observations for Efficient Augmented Language Models,"['Binfeng Xu', 'Zhiyuan Peng', 'Bowen Lei', 'Subhabrata Mukherjee', 'Yuchen Liu', 'Dongkuan Xu']","Augmented Language Models (ALMs) blend the reasoning capabilities of Large Language Models (LLMs) with tools that allow for knowledge retrieval and action execution. Existing ALM systems trigger LLM thought processes while pulling observations from these tools in an interleaved fashion. Specifically, an LLM reasons to call an external tool, gets halted to fetch the tool's response, and then decides the next action based on all preceding response tokens. Such a paradigm, though straightforward and easy to implement, often leads to huge computation complexity from redundant prompts and repeated execution. This study addresses such challenges for the first time, proposing a modular paradigm ReWOO (Reasoning WithOut Observation) that detaches the reasoning process from external observations, thus significantly reducing token consumption. Comprehensive evaluations across six public NLP benchmarks and a curated dataset reveal consistent performance enhancements with our proposed methodology. Notably, ReWOO achieves 5x token efficiency and 4% accuracy improvement on HotpotQA, a multi-step reasoning benchmark. Furthermore, ReWOO demonstrates robustness under tool-failure scenarios. Beyond prompt efficiency, decoupling parametric modules from non-parametric tool calls enables instruction fine-tuning to offload LLMs into smaller language models, thus substantially reducing model parameters. Our illustrative work offloads reasoning ability from 175B GPT3.5 into 7B LLaMA, demonstrating the significant potential for truly efficient and scalable ALM systems.",['JournalArticle'],arXiv.org,2023-05-23,2023,True,http://arxiv.org/pdf/2305.18323,https://www.semanticscholar.org/paper/90027ca7802645671a69b00b65e1fa94e6b63544,140,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference', 'Evaluation']","['Efficient Architectures', 'Parameter-Efficient Fine-Tuning', 'Model Compression', 'Language Modeling', 'Question Answering', 'Other']","['Efficient Methods', 'Question Answering']",['Text'],['en'],[],[],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper focuses on efficiency improvements in augmented language models for reasoning tasks with a focus on reducing token consumption and model parameter size. However, it does not explicitly target multilinguality or edge deployment; it is demonstrated primarily on English benchmarks and emphasizes efficient reasoning rather than multilingual or edge-specific constraints.","['Augmented Language Models', 'ReWOO', 'Reasoning Decoupling', 'Token Efficiency', 'Large Language Models', 'LLMs', 'Tool Augmentation', 'HotpotQA', 'Multi-step Reasoning', 'Instruction Fine-tuning', 'Model Compression', '175B GPT3.5', '7B LLaMA', 'Parameter Efficiency', 'Prompt Efficiency', 'Tool-failure Robustness']"
9042e7927165a355b28caf15708db1d06625678e,MiniRAG: Towards Extremely Simple Retrieval-Augmented Generation,"['Tianyu Fan', 'Jingyuan Wang', 'Xubin Ren', 'Chao Huang']","The growing demand for efficient and lightweight Retrieval-Augmented Generation (RAG) systems has highlighted significant challenges when deploying Small Language Models (SLMs) in existing RAG frameworks. Current approaches face severe performance degradation due to SLMs' limited semantic understanding and text processing capabilities, creating barriers for widespread adoption in resource-constrained scenarios. To address these fundamental limitations, we present MiniRAG, a novel RAG system designed for extreme simplicity and efficiency. MiniRAG introduces two key technical innovations: (1) a semantic-aware heterogeneous graph indexing mechanism that combines text chunks and named entities in a unified structure, reducing reliance on complex semantic understanding, and (2) a lightweight topology-enhanced retrieval approach that leverages graph structures for efficient knowledge discovery without requiring advanced language capabilities. Our extensive experiments demonstrate that MiniRAG achieves comparable performance to LLM-based methods even when using SLMs while requiring only 25\% of the storage space. Additionally, we contribute a comprehensive benchmark dataset for evaluating lightweight RAG systems under realistic on-device scenarios with complex queries. We fully open-source our implementation and datasets at: https://github.com/HKUDS/MiniRAG.",['JournalArticle'],arXiv.org,2025-01-12,2025,False,,https://www.semanticscholar.org/paper/9042e7927165a355b28caf15708db1d06625678e,20,"['Computer Science', 'Computer Science']",efficient,"['Data Collection', 'Inference', 'Evaluation']","['Efficient Architectures', 'Named Entity Recognition', 'Information Extraction', 'Benchmark and Evaluation']","['Efficient Methods', 'Information Extraction', 'Resources and Evaluation']",['Text'],['en'],['MiniRAG'],[],Efficiency,"['Method', 'Resource', 'Evaluation']",3,"The paper focuses strongly on efficiency by proposing an extremely lightweight RAG system suitable for resource-constrained deployment; however, it only addresses English language scenarios, limiting its multilingual relevance. It does not explicitly address multilinguality but excels in efficiency, making it moderately relevant for the last mile of NLP focused on efficiency on edge devices.","['MiniRAG', 'Retrieval-Augmented Generation', 'RAG', 'Small Language Models', 'SLMs', 'semantic-aware heterogeneous graph indexing', 'named entities', 'graph retrieval', 'lightweight retrieval', 'on-device NLP', 'benchmark dataset', 'efficient architectures', 'information extraction', 'text chunking']"
909ad57ce8caa6b390a65ae09db352d27d8f3996,SparseGPT: Massive Language Models Can Be Accurately Pruned in One-Shot,"['Elias Frantar', 'Dan Alistarh']","We show for the first time that large-scale generative pretrained transformer (GPT) family models can be pruned to at least 50% sparsity in one-shot, without any retraining, at minimal loss of accuracy. This is achieved via a new pruning method called SparseGPT, specifically designed to work efficiently and accurately on massive GPT-family models. We can execute SparseGPT on the largest available open-source models, OPT-175B and BLOOM-176B, in under 4.5 hours, and can reach 60% unstructured sparsity with negligible increase in perplexity: remarkably, more than 100 billion weights from these models can be ignored at inference time. SparseGPT generalizes to semi-structured (2:4 and 4:8) patterns, and is compatible with weight quantization approaches. The code is available at: https://github.com/IST-DASLab/sparsegpt.","['JournalArticle', 'Conference']",International Conference on Machine Learning,2023-01-02,2023,True,http://arxiv.org/pdf/2301.00774,https://www.semanticscholar.org/paper/909ad57ce8caa6b390a65ae09db352d27d8f3996,1151,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference']","['Pruning', 'Model Compression', 'Quantization', 'Efficient Architectures']",['Efficient Methods'],['Text'],['multilingual'],[],[],Efficiency,"['Technique', 'Method']",4,"The paper presents a novel pruning method for very large language models to reduce computational cost and model size significantly without retraining, which is directly relevant to making large multilingual models more efficient for deployment on constrained hardware, addressing the 'last mile' challenges of efficiency with large multilingual models.","['SparseGPT', 'one-shot pruning', 'GPT', 'OPT-175B', 'BLOOM-176B', 'large language models', 'unstructured sparsity', 'semi-structured sparsity', 'weight quantization', 'model pruning', 'inference efficiency', 'massive models']"
90f2a86c37db66fcfbd2d2ec8df2ec136caf7df6,Sketch-of-Thought: Efficient LLM Reasoning with Adaptive Cognitive-Inspired Sketching,"['Simon A. Aytes', 'Jinheon Baek', 'Sung Ju Hwang']","Recent advances in large language models (LLMs) have enabled strong reasoning capabilities through Chain-of-Thought (CoT) prompting, which elicits step-by-step problem solving, but often at the cost of excessive verbosity in intermediate outputs, leading to increased computational overhead. We propose Sketch-of-Thought (SoT), a prompting framework that integrates cognitively inspired reasoning paradigms with linguistic constraints to reduce token usage while preserving reasoning accuracy. SoT is designed as a flexible, modular approach and is instantiated with three paradigms--Conceptual Chaining, Chunked Symbolism, and Expert Lexicons--each tailored to distinct reasoning tasks and selected dynamically at test-time by a lightweight routing model. Across 18 reasoning datasets spanning multiple domains, languages, and modalities, SoT achieves token reductions of up to 84% with minimal accuracy loss. In tasks such as mathematical and multi-hop reasoning, it even improves accuracy while shortening outputs.","['JournalArticle', 'Conference']",Conference on Empirical Methods in Natural Language Processing,2025-03-07,2025,False,,https://www.semanticscholar.org/paper/90f2a86c37db66fcfbd2d2ec8df2ec136caf7df6,99,"['Computer Science', 'Computer Science', 'Linguistics']",efficient,"['Post-training', 'Inference', 'Evaluation']","['Efficient Architectures', 'Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Multilingual Pretraining', 'Benchmark and Evaluation', 'Other']","['Language Modeling', 'Multilingualism and Cross-Lingual NLP', 'Efficient Methods', 'Resources and Evaluation']","['Text', 'Multimodal']",['multilingual'],[],[],Both,"['Method', 'Technique', 'Evaluation']",4,"The paper proposes an efficient prompting method that reduces token usage and computational overhead while maintaining or improving reasoning accuracy on multilingual and multimodal datasets. This addresses efficiency and multilinguality together, which is highly relevant for deploying capable models on resource-constrained or edge devices where both compute and language coverage are critical.","['Sketch-of-Thought', 'SoT', 'Chain-of-Thought', 'CoT', 'large language models', 'LLM', 'reasoning', 'cognitive-inspired', 'prompting framework', 'Conceptual Chaining', 'Chunked Symbolism', 'Expert Lexicons', 'token reduction', 'multi-hop reasoning', 'mathematical reasoning', 'dynamic routing', 'multilingual', 'multimodal', 'efficiency', 'language modeling']"
945db0077b6d19b720f5998b3f61300013c4f885,QA-LoRA: Quantization-Aware Low-Rank Adaptation of Large Language Models,"['Yuhui Xu', 'Lingxi Xie', 'Xiaotao Gu', 'Xin Chen', 'Heng Chang', 'Hengheng Zhang', 'Zhensu Chen', 'Xiaopeng Zhang', 'Qi Tian']","Recently years have witnessed a rapid development of large language models (LLMs). Despite the strong ability in many language-understanding tasks, the heavy computational burden largely restricts the application of LLMs especially when one needs to deploy them onto edge devices. In this paper, we propose a quantization-aware low-rank adaptation (QA-LoRA) algorithm. The motivation lies in the imbalanced degrees of freedom of quantization and adaptation, and the solution is to use group-wise operators which increase the degree of freedom of quantization meanwhile decreasing that of adaptation. QA-LoRA is easily implemented with a few lines of code, and it equips the original LoRA with two-fold abilities: (i) during fine-tuning, the LLM's weights are quantized (e.g., into INT4) to reduce time and memory usage; (ii) after fine-tuning, the LLM and auxiliary weights are naturally integrated into a quantized model without loss of accuracy. We apply QA-LoRA to the LLaMA and LLaMA2 model families and validate its effectiveness in different fine-tuning datasets and downstream scenarios. Code will be made available at https://github.com/yuhuixu1993/qa-lora.",['JournalArticle'],International Conference on Learning Representations,2023-09-26,2023,True,https://arxiv.org/pdf/2309.14717,https://www.semanticscholar.org/paper/945db0077b6d19b720f5998b3f61300013c4f885,162,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference']","['Quantization', 'Low-Rank Factorization', 'Parameter-Efficient Fine-Tuning', 'Model Compression', 'Efficient Architectures']",['Efficient Methods'],['Text'],['multilingual'],[],[],Efficiency,"['Method', 'Technique']",4,"The paper presents a novel quantization-aware LoRA adaptation technique to enable efficient fine-tuning and deployment of large language models on resource-constrained devices. It directly addresses improving efficiency during post-training and inference stages for large text models, which is crucial for edge deployment. Although multilinguality is implicit via applying to general LLaMA models, the main focus is on compression and efficient adaptation, key for edge NLP.","['QA-LoRA', 'quantization', 'low-rank adaptation', 'LoRA', 'fine-tuning', 'quantization-aware training', 'INT4 quantization', 'model compression', 'LLaMA', 'LLaMA2', 'parameter-efficient fine-tuning', 'efficient architectures', 'group-wise operators', 'on-device deployment', 'large language models', 'LLMs']"
